headline,real_or_fake
Senator McCain wants Pentagon to probe United Launch executive's remarks,0
"Puerto Rico bill expected soon, House Democratic leader says",0
Religious liberty bill passes Georgia state legislature,0
Obama picks centrist high court nominee; Republicans unmoved,0
"As appellate judge, Garland viewed as friend of government regulators",0
Obama administration offers $66 million to aid coal communities,0
"Cuba changing, but only slowly, since Obama's policy shift",0
Half of U.S. women have 'very unfavorable' view of Trump: poll,0
Australian minister says Trump phenomenon 'terrifying',0
"After Trump pulls out, Fox News cancels Republican debate",0
Obama's trip aims to make Cuba opening 'irreversible',0
"Attack ads, protests and phone calls: selling the Supreme Court nominee",0
Obama commends Northern Ireland leaders on peace progress: White House,0
"Trump warns of riots, pulls plug on Republican presidential debate",0
Obama slaps new sanctions on North Korea after tests,0
Pennsylvania governor to veto latest budget as stalemate drags on,0
Obama touts Supreme Court choice as symbol of fair-mindedness,0
Sanders not ruling out requesting a recount in Missouri Democratic primary,0
Illinois no closer to budget deal after key legislative elections,0
Factbox: How would a brokered Republican convention work?,0
Top Senate Republican tells Supreme Court nominee: Senate will not act,0
Chances of Republican brokered convention up since Super Tuesday: PredictIt,0
"After crucial win, Kasich sees path to Republican nomination",0
Kerry speaks with Russian counterpart ahead of Moscow visit,0
South Carolina Governor Haley supports Cruz in White House race,0
Rubio ends White House bid after humbling home-state loss,0
Republican Ted Cruz says Senate should not vote on President Obama's Supreme Court nominee,0
Senate advances bill to aid drug-dependent newborns,0
Senate blocks bill that would override state GMO labeling laws,0
Factbox: Reaction to Obama's Supreme Court nominee,0
Supreme Court choice based solely on qualifications: White House,0
Spy plane contract to be awarded in fiscal 2018: U.S. Air Force,0
Democratic presidential candidate Sanders backs Obama's court pick: statement,0
White House: did not coordinate with Clinton on Supreme Court pick,0
Senate Republican leader: Obama politicizing Supreme Court process,0
Clinton: Senate should consider Obama's high court pick 'immediately',0
House Speaker Ryan will not accept a presidential nomination,0
House Speaker backs Senate over Obama's Supreme Court nominee,0
Trump predicts riots if denied Republican presidential nomination: CNN interview,0
Obama to nominate Garland to Supreme Court: source,0
Senate Democrat says Garland is Obama's Supreme Court choice,0
Trump says will not attend next Republican presidential debate,0
"Obama adds Saudi, Britain stops to Germany trip: White House",0
Obama to announce Supreme Court nominee,0
Republican money class fears stigma of becoming Trump donors,0
Embattled Chicago prosecutor defeated in election primary,0
How Rubio’s campaign failed: problems from the start,0
USDA chief says farmers looking ahead to possible Cuba markets,0
All clear at Rubio campaign office after white powder scare,0
Trump says foreign policy team still not ready,0
Graphic account of Hulk Hogan sex tape read in Florida court,0
Secret Service manpower shortage as campaigns ramp up,0
Democrats push SEC nominees on corporate political spending,0
Obama calls for a halt to 'vicious' tone and violence on campaign trail,0
House Speaker Ryan calls for less violence on presidential campaign trail,0
Obama administration reverses course on Atlantic oil drilling,0
No word Tuesday on Supreme Court nomination: White House,0
Liberal groups urge non-violent movement to stop Trump,0
Energy market affected decision on Atlantic drilling: White House,0
House Republicans float controversial budget plan,0
Kasich campaign denies report of Romney endorsement,0
Four Breitbart journalists quit after alleged Trump rally assault,0
Anti-Trump protesters: patchwork of people and Facebook pages,0
Trump will not be charged with 'inciting riot' in North Carolina,0
Inside Kasich's long-shot strategy to beat Trump to the GOP nomination,0
Palin curtails Florida appearances for Trump rally after husband's accident,0
Trump's appeal divides Tea Party loyalties in crucial states,0
U.S. eases Cuba trade and travel rules ahead of Obama visit,0
"Todd Palin in intensive care after snowmobile accident, wife says",0
U.S. hopes easing limits on Cuba will boost reform in Havana: officials,0
Republican Party gears up to fight Obama court nominee,0
Reforms aimed at making Pentagon acquisition more agile: House,0
Lawmakers see strong board as part of Puerto Rico debt fix,0
Obama predicts Congress will lift Cuba embargo under next president: CNN,0
Obama's prisoner clemency plan faltering as cases pile up,0
SEC approves budget of independent accounting board,0
Clinton will call for stricter 'rules of origin' at Ohio campaign stop,0
Trump says accepts no responsibility for campaign protesters,0
Trump without the hair? EU's migration policy gets rough,0
New disturbance at Trump rally as crucial Republican contests near,0
White House narrows search to three for Supreme Court,0
Trump spokeswoman denies media report that Ohio rally canceled,0
Nancy Reagan remembered at funeral for fierce loyalty to husband,0
EU's Schulz wouldn't favor a Trump White House,0
"Aiming to sidestep Apple dispute, Obama makes case for access to device data",0
"Trump snags former rival's backing, scraps Chicago rally",0
Trump's Islam comments draw attacks as Republicans discover civility,0
Ohio's 'dirty little secret': blue-collar Democrats for Trump,0
Mexico's Carstens says 'implicitly' weighing risk of Trump victory,0
Trump's Chicago rally called off for safety reasons amid chaos,0
Ohio judge rules in favor of 17-year-olds wanting to vote,0
Trudeau sees no flood of Americans to Canada if Trump wins,0
Reporter files criminal charge of battery against Trump campaign chief,0
Group ends effort to draft House Speaker Ryan into election,0
Trump calls for trade deals with individual countries,0
'Big Bang Theory' trumps TV audience for latest Republican debate,0
White House says U.S. values deeply special relationship with UK,0
U.S. candidate Rubio: conditions not right for Israel-Palestinian two-state solution,0
TV audience for CNN Republican presidential debate down from last week,0
NY Assembly speaker drives home priorities ahead of budget release,0
Rubio campaign urges supporters in Ohio to back Kasich,0
American fanfare for Canada's PM raises eyebrows back home,0
Exclusive: U.S. labor powerhouse to launch anti-Trump ad campaign,0
U.S. Navy may raise current 308-ship target for fleet,0
Some Hispanic Republicans fear for party's future if Trump wins in Florida,0
"Obama, Trudeau mark better Canada ties with climate, trade accords",0
Obama on growing friendship with Trudeau: 'What's not to like?',0
Exclusive: House Speaker Ryan seeks halt to presidential 'Draft Ryan' group,0
Obama hopes 'cooler heads' prevail on Supreme Court nominee,0
Canada's Trudeau says will work with next U.S. president,0
"Trudeau, Obama say softwood lumber issue will be resolved soon",0
Former Republican presidential hopeful Carson to endorse Trump: Washington Post,0
Suspicious substance at Cruz's Houston headquarters is non-toxic,0
Republican candidate Cruz snares first Senate endorsement,0
Bid to block Pakistan F-16 sale fails in U.S. Senate,0
Democratic senators urge speed on Supreme Court nominee,0
Obama will not address Apple dispute in Texas remarks: official,0
"Blame me for Trump? No way, says Obama",0
"Secretary of State Kerry to visit Saudi Arabia, France",0
Republicans may generate less heat at Miami debate,0
Senate banking panel approves Szubin for key sanctions post,0
Senator Lee to endorse Republican presidential candidate Cruz: reports,0
"Cruz, Rubio want to send more prisoners to Guantanamo",0
Senate panel backs nomination of Fanning as U.S. Army secretary,0
Trump calls global currency devaluations 'dangerous' for U.S,0
U.S. hedge fund managers pour money into 2016 race and Trump is a factor,0
Cleveland newspaper endorses Republican Kasich for president,0
Republicans sue State Department for Clinton emails,0
Rubio says he regrets getting personal with Donald Trump,0
White House interviewing five potential U.S. Supreme Court nominees: source,0
U.S. court to re-examine decision striking down of Texas voter ID law,0
"No Obama meeting with Fidel Castro, dissident talks on track: White House",0
Fate of lawsuit brought by Trump model to be decided this month,0
Pennsylvania gun control advocates challenge law on city gun rules,0
Clinton's surprise Michigan loss exposes risks for her on trade,0
Florida lawmakers: Couples can move in without saying 'I do',0
"U.S., Canada put pipeline fight in the past with state dinner",0
"Biden, Netanyahu discuss Iran, Islamic State, Syria in Jerusalem meeting",0
Florida legislature approves controversial abortion restrictions,0
Senators close to finishing encryption penalties legislation: sources,0
Kerry says no pressing need for more U.S.-Canada pipeline: CBC,0
Cuba issues bristling editorial ahead of Obama visit,0
Missouri Senate Republicans pass anti-gay religious amendment,0
U.S. senator does not expect Pakistan F-16 sale to be blocked,0
Chicago Tribune endorses Rubio in 2016 Republican presidential race,0
FBI hints Iran now cooperating in hunt for missing former agent,0
Former Republican rival Fiorina backs Cruz's White House bid,0
Pentagon to review Raytheon GPS control system again in three months,0
U.N. torture envoy concerned at water-boarding rhetoric in U.S. race,0
Sanders campaign sues Ohio for not allowing youth votes in primary,0
Obama starts interviewing candidates for Supreme Court vacancy: NPR,0
Suspect in shooting of Idaho pastor arrested,0
Suspect in shooting of Idaho pastor arrested: media,0
Ryan says U.S. Congress will press for new sanctions against Iran,0
Trump presidency would not hurt 2024 Olympics bid-LA mayor,0
Attorney General Lynch asks not to be considered for Supreme Court vacancy,0
Senator Shelby starts to break banking nominee logjam,0
